 1993,21,62,34,63,81,77,82,109,119,104,27,-11,5
 1993,22,69,5,69,62,59,87,103,105,88,31,-25,13
 1993,23,38,-12,26,99,102,101,147,68,66,28,-51,32
 1993,24,49,9,19,61,119,75,141,75,67,28,-48,15
 1993,25,22,21,6,76,102,71,104,74,75,54,-18,-1
 1993,26,-1,29,-27,75,83,120,103,75,56,68,8,-12
 1993,27,34,-4,-19,54,87,111,120,70,67,75,-7,-28
 1993,28,58,-20,24,67,75,96,142,91,61,69,0,-22
 1993,29,47 -999,29,62,69,94,147,79,64,74,-20,14
 1993,30,42 -999,69,72,115,111,119,132,56,72,-12,34
 1993,31,44 -999,20 -999,94 -999,112,80 -999,69 -999,28
 1994,1,12,42,38,50,35,56,108,128,123,113,79,58
 1994,2,18,6,32,23,68,104,147,118,73,108,19,59
 1994,3,32,-7,46,11,53,104,142,161,71,86,58,67
 1994,4,21,26,28,28,75,82,156,170,126,5,109,58
 1994,5,11,17,52,10,62,68,120,150,114,45,94,34
 1994,6,1,9,47,27,77,104,111,132,77,50,60,31
 1994,7,-16,17,66,30,76,121,86,141,77,63,60,50
 1994,8,-16,-4,90,27,53,103,116,136,98,78,79,38
 1994,9,-3,17,84,7,45,75,126,112,79,49,107,22
 1994,10,46,10,35,12,54,94,119,131,90,34,93,29
 1994,11,42,22,32,4,89,71,125,134,89,57,90,108
 1994,12,47,0,22,38,100,84,131,121,104,68,94,119
 1994,13,65,-7,43,34,94,88,143,76,89,64,71,108
 1994,14,55,-37,61,23,96,100,119,74,105,44,100,0
 1994,15,19,-32,78,27,96,71,129,77,87,34,99,-36
 1994,16,7,-22,30,37,74,106,108,92,84,68,74,-3
 1994,17,-4,-10,26,33,56,94,112,109,70,58,69,17
 1994,18,-4,12,35,8,45,116,105,107,63,16,75,66
 1994,19,22,5,27,32,41,119,114,133,84,56,98,28
 1994,20,6,6,10,53,62,122,127,111,98,84,120,15
 1994,21,51,-40,26,50,82,122,139,114,103,94,61,1
 1994,22,61,-37,36,58,90,124,152,134,90,112,52,-24
 1994,23,56,-19,75,87,87,73,111,149,79,85,89,-42
 1994,24,31,-2,58,72,82,120,154,111,108,67,88,-42
 1994,25,41,8,80,28,78,147,148,116,118,74,74,-13
 1994,26,35,14,18,77,83,111,163,128,111,71,104,32
 1994,27,61,62,7,105,44,129,155,126,86,48,90,37
 1994,28,22,58,54,121,59,110,111,94,92,55,46,91
 1994,29,13 -999,84,74,53,132,96,100,117,49,12,81
 1994,30,56 -999,51,94,43,79,116,88,114,86,32,54
