132,159,1948,06,73.29
132,159,1948,07,34.62
132,159,1948,08,93.38
132,159,1948,09,28.82
132,159,1948,10,32.09
132,159,1948,11,25.07
132,159,1948,12,54.63
132,159,1949,01,17.54
132,159,1949,02,17.13
132,159,1949,03,30.74
132,159,1949,04,64.12
132,159,1949,05,45.46
132,159,1949,06,11.82
132,159,1949,07,69.49
132,159,1949,08,44.82
132,159,1949,09,18.23
132,159,1949,10,59.14
132,159,1949,11,83.03
132,159,1949,12,49.08
132,159,1950,01,34.60
132,159,1950,02,89.96
132,159,1950,03,23.17
132,159,1950,04,71.96
132,159,1950,05,42.28
132,159,1950,06,21.36
132,159,1950,07,55.61
132,159,1950,08,115.94
132,159,1950,09,64.13
132,159,1950,10,31.12
132,159,1950,11,87.08
132,159,1950,12,46.38
132,159,1951,01,48.49
132,159,1951,02,58.47
132,159,1951,03,61.79
132,159,1951,04,23.14
132,159,1951,05,100.64
132,159,1951,06,22.47
132,159,1951,07,65.96
132,159,1951,08,139.42
132,159,1951,09,42.82
132,159,1951,10,42.70
132,159,1951,11,137.56
132,159,1951,12,52.32
132,159,1952,01,40.91
132,159,1952,02,10.12
132,159,1952,03,49.21
132,159,1952,04,31.79
132,159,1952,05,36.69
132,159,1952,06,35.70
132,159,1952,07,47.22
132,159,1952,08,42.77
132,159,1952,09,86.12
132,159,1952,10,65.27
132,159,1952,11,38.71
132,159,1952,12,42.36
132,159,1953,01,12.39
132,159,1953,02,43.30
132,159,1953,03,5.04
132,159,1953,04,55.15
132,159,1953,05,45.81
132,159,1953,06,28.87
132,159,1953,07,51.48
132,159,1953,08,71.75
132,159,1953,09,30.62
132,159,1953,10,40.94
132,159,1953,11,52.39
132,159,1953,12,33.27
132,159,1954,01,35.65
132,159,1954,02,56.60
132,159,1954,03,39.97
132,159,1954,04,6.44
132,159,1954,05,69.44
132,159,1954,06,43.34
132,159,1954,07,56.29
132,159,1954,08,169.67
132,159,1954,09,44.42
132,159,1954,10,80.13
132,159,1954,11,115.88
132,159,1954,12,51.74
132,159,1955,01,28.87
132,159,1955,02,44.59
132,159,1955,03,44.98
132,159,1955,04,29.58
132,159,1955,05,58.46
132,159,1955,06,48.35
132,159,1955,07,30.45
132,159,1955,08,16.17
132,159,1955,09,29.64
132,159,1955,10,38.90
132,159,1955,11,51.19
132,159,1955,12,72.38
132,159,1956,01,102.81
132,159,1956,02,42.84
132,159,1956,03,25.77
132,159,1956,04,47.09
132,159,1956,05,21.20
132,159,1956,06,53.22
132,159,1956,07,102.98
132,159,1956,08,155.76
132,159,1956,09,48.09
132,159,1956,10,31.88
132,159,1956,11,17.07
132,159,1956,12,56.80
132,159,1957,01,26.14
132,159,1957,02,64.47
132,159,1957,03,37.66
132,159,1957,04,6.45
132,159,1957,05,24.78
132,159,1957,06,45.77
132,159,1957,07,89.85
132,159,1957,08,120.97
132,159,1957,09,75.94
132,159,1957,10,52.12
132,159,1957,11,39.15
132,159,1957,12,61.15
132,159,1958,01,56.80
132,159,1958,02,95.31
132,159,1958,03,46.52
132,159,1958,04,16.97
132,159,1958,05,86.18
132,159,1958,06,67.01
132,159,1958,07,84.81
132,159,1958,08,55.77
132,159,1958,09,57.40
132,159,1958,10,35.49
132,159,1958,11,17.87
132,159,1958,12,87.96
132,159,1959,01,55.39
132,159,1959,02,7.34
132,159,1959,03,22.16
132,159,1959,04,84.87
132,159,1959,05,11.77
132,159,1959,06,28.02
132,159,1959,07,66.08
132,159,1959,08,7.22
132,159,1959,09,4.32
132,159,1959,10,44.10
132,159,1959,11,74.89
132,159,1959,12,80.04
132,159,1960,01,117.73
